[Turn 0] Initialized game with Red: bots/eric/IronChefOptimized.py, Blue: bots/eric/IronChefOptimized.py
[Turn 429] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 429] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 429] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 429] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 430] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 430] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 430] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 430] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 430] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 430] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 430] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 430] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 431] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 431] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 431] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 431] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 431] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 431] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 431] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 431] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 432] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 432] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 432] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 432] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 432] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 432] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 432] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 432] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 433] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 433] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 433] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 433] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 433] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 433] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 433] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 433] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 434] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 434] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 434] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 434] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 434] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 434] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 434] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 434] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 435] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 435] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 435] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 435] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 435] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 435] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 435] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 435] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 436] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 436] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 436] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 436] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 436] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 436] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 436] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 436] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 437] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 437] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 437] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 437] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 437] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 437] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 437] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 437] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 438] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 438] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 438] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 438] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 438] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 438] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 438] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 438] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 439] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 439] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 439] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 439] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 439] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 439] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 439] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 439] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 440] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 440] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 440] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 440] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 440] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 440] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 440] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 440] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 441] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 441] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 441] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 441] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 441] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 441] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 441] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 441] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 442] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 442] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 442] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 442] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 442] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 442] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 442] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 442] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 443] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 443] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 443] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 443] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 443] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 443] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 443] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 443] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 444] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 444] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 444] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 444] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 444] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 444] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 444] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 444] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 445] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 445] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 445] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 445] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 445] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 445] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 445] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 445] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 446] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 446] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 446] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 446] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 446] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 446] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 446] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 446] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 447] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 447] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 447] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 447] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 447] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 447] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 447] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 447] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 448] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 448] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 448] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 448] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 448] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 448] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 448] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 448] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 449] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 449] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 449] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 449] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 449] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 449] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 449] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 449] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 450] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 450] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 450] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 450] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 450] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 450] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 450] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 450] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 451] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 451] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 451] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 451] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 451] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 451] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 451] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 451] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 452] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 452] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 452] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 452] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 452] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 452] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 452] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 452] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 453] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 453] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 453] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 453] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 453] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 453] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 453] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 453] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 454] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 454] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 454] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 454] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 454] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 454] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 454] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 454] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 455] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 455] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 455] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 455] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 455] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 455] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 455] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 455] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 456] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 456] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 456] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 456] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 456] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 456] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 456] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 456] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 457] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 457] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 457] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 457] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 457] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 457] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 457] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 457] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 458] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 458] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 458] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 458] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 458] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 458] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 458] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 458] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 459] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 459] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 459] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 459] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 459] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 459] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 459] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 459] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 460] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 460] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 460] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 460] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 460] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 460] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 460] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 460] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 461] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 461] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 461] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 461] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 461] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 461] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 461] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 461] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 462] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 462] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 462] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 462] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 462] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 462] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 462] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 462] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 463] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 463] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 463] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 463] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 463] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 463] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 463] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 463] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 464] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 464] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 464] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 464] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 464] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 464] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 464] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 464] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 465] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 465] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 465] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 465] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 465] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 465] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 465] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 465] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 466] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 466] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 466] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 466] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 466] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 466] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 466] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 466] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 467] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 467] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 467] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 467] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 467] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 467] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 467] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 467] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 468] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 468] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 468] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 468] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 468] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 468] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 468] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 468] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 469] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 469] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 469] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 469] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 469] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 469] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 469] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 469] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 470] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 470] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 470] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 470] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 470] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 470] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 470] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 470] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 471] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 471] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 471] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 471] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 471] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 471] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 471] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 471] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 472] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 472] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 472] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 472] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 472] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 472] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 472] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 472] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 473] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 473] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 473] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 473] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 473] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 473] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 473] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 473] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 474] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 474] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 474] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 474] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 474] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 474] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 474] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 474] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 475] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 475] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 475] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 475] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 475] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 475] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 475] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 475] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 476] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 476] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 476] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 476] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 476] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 476] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 476] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 476] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 477] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 477] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 477] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 477] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 477] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 477] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 477] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 477] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 478] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 478] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 478] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 478] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 478] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 478] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 478] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 478] Bot 7 (BLUE): Pos=(38,1) Holding=None
[Turn 479] Bot 0 (RED): Pos=(4,29) Holding=Plate[]
[Turn 479] Bot 1 (RED): Pos=(32,33) Holding=None
[Turn 479] Bot 2 (BLUE): Pos=(1,1) Holding=None
[Turn 479] Bot 3 (BLUE): Pos=(38,1) Holding=None
[Turn 479] Bot 4 (BLUE): Pos=(4,29) Holding=Plate[]
[Turn 479] Bot 5 (BLUE): Pos=(32,33) Holding=None
[Turn 479] Bot 6 (BLUE): Pos=(1,1) Holding=None
[Turn 479] Bot 7 (BLUE): Pos=(38,1) Holding=None
